date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD,EUR,GBP,JPY,CNY
2015-07-01,PAK,PKR,Pakistan,350,101.7,3.44149459193707,-0.19779,-0.15107,-0.23733,0.15276,0.257
2015-07-01,PER,PEN,Peru,10,3.1835,3.14119679597927,-0.26779,-0.22514,-0.30388,0.05217,0.14731
2015-07-01,PHL,PHP,Philippines,163,45.2125,3.6051976776334,-0.15963,-0.11069,-0.20105,0.2076,0.31679
2015-07-01,POL,PLN,Poland,9.6,3.7736,2.5439898240407,-0.407,-0.37246,-0.43623,-0.14787,-0.07082
2015-07-01,RUS,RUB,Russia,107,56.815,1.88330546510605,-0.561,-0.53543,-0.58264,-0.36917,-0.31213
2015-07-01,SAU,SAR,Saudi Arabia,12,3.75055,3.19953073549213,-0.25419,-0.21075,-0.29095,0.07171,0.16862
2015-07-01,SGP,SGD,Singapore,4.7,1.3664,3.43969555035129,-0.19821,-0.15151,-0.23773,0.15216,0.25634
2015-07-01,ZAF,ZAR,South Africa,26,12.41455,2.0943167492982,-0.51181,-0.48338,-0.53588,-0.29849,-0.23506
2015-07-01,KOR,KRW,South Korea,4300,1143.5,3.76038478355925,-0.12345,-0.0724,-0.16666,0.25958,0.37347
2015-07-01,LKA,LKR,Sri Lanka,350,133.85,2.61486738886814,-0.39047,-0.35498,-0.42052,-0.12413,-0.04493
2015-07-01,SWE,SEK,Sweden,43.7,8.52265,5.12751315611928,0.19522,0.26483,0.1363,0.71751,0.87281
2015-07-01,CHE,CHF,Switzerland,6.5,0.9528,6.82199832073888,0.59021,0.68282,0.51182,1.28509,1.49171
2015-07-01,TWN,TWD,Taiwan,79,31.02,2.54674403610574,-0.40635,-0.37178,-0.43562,-0.14694,-0.06981
2015-07-01,THA,THB,Thailand,108,34.0875,3.16831683168317,-0.26146,-0.21845,-0.29787,0.06126,0.15722
2015-07-01,TUR,TRY,Turkey,10.25,2.6457,3.8742109838606,-0.09692,-0.04433,-0.14144,0.2977,0.41504
2015-07-01,ARE,AED,UAE,13,3.67295,3.53938931921208,-0.17497,-0.12692,-0.21564,0.18555,0.29275
2015-07-01,UKR,UAH,Ukraine,34,21.95,1.54897494305239,-0.63893,-0.61791,-0.65673,-0.48116,-0.43424
2015-07-01,USA,USD,United States,4.29,1,4.29,0,0.05824,-0.0493,0.43698,0.56691
2015-07-01,URY,UYU,Uruguay,113,27.345,4.13238251965624,-0.03674,0.01936,-0.08423,0.38418,0.50934
2015-07-01,VEN,VEF,Venezuela,132,197,0.67005076142132,-0.84381,-0.83471,-0.85151,-0.77556,-0.75527
2015-07-01,VNM,VND,Vietnam,60000,21810,2.75103163686382,-0.35873,-0.32139,-0.39035,-0.07852,0.00481
2016-01-01,ARG,ARS,Argentina,33,13.80925,2.3897025544472,-0.44296,-0.40242,-0.43397,-0.23371,-0.10954
2016-01-01,AUS,AUD,Australia,5.3,1.415728746,3.74365500098421,-0.12735,-0.06385,-0.11327,0.20045,0.39498
2016-01-01,BRA,BRL,Brazil,13.5,4.0248,3.35420393559928,-0.21813,-0.16124,-0.20551,0.07557,0.24986
2016-01-01,GBR,GBP,Britain,2.89,0.684532977,4.22185650232012,-0.01588,0.05573,0,0.35379,0.57317
2016-01-01,CAN,CAD,Canada,5.84,1.4092,4.14419528810673,-0.03399,0.03631,-0.0184,0.32889,0.54423
2016-01-01,CHL,CLP,Chile,2100,715.215,2.93618002978125,-0.31558,-0.26577,-0.30453,-0.05848,0.09409
2016-01-01,CHN,CNY,China,17.6,6.5582,2.68366320026837,-0.37444,-0.32892,-0.36434,-0.13945,0
2016-01-01,COL,COP,Colombia,7900,3253.9,2.42785580380467,-0.43407,-0.39288,-0.42493,-0.22148,-0.09532
2016-01-01,CRI,CRC,Costa Rica,2150,535.25,4.01681457262961,-0.06368,0.00445,-0.04857,0.28804,0.49677
2016-01-01,CZE,CZK,Czech Republic,75,25.1442,2.98279523707257,-0.30471,-0.25411,-0.29349,-0.04353,0.11146
2016-01-01,DNK,DKK,Denmark,30,6.9405,4.32245515452777,0.00757,0.08088,0.02383,0.38605,0.61065
2016-01-01,EGY,EGP,Egypt,16.93,7.83005,2.16218287239545,-0.49599,-0.45932,-0.48786,-0.30667,-0.19432
2016-01-01,EUZ,EUR,Euro area,3.72,0.930232558,3.99900000059985,-0.06783,0,-0.05279,0.28233,0.49013
2016-01-01,HKG,HKD,Hong Kong,19.2,7.75235,2.4766683650764,-0.42269,-0.38068,-0.41337,-0.20583,-0.07713
2016-01-01,HUN,HUF,Hungary,900,292.67905,3.07504073147702,-0.28321,-0.23105,-0.27164,-0.01395,0.14584
2016-01-01,IND,INR,India,127,66.8025,1.90112645484825,-0.55685,-0.5246,-0.54969,-0.39038,-0.29159
2016-01-01,IDN,IDR,Indonesia,30500,13947.5,2.18677182290733,-0.49026,-0.45317,-0.48204,-0.29879,-0.18515
2016-01-01,ISR,ILS,Israel,16.9,3.94105,4.28819730782406,-0.00042,0.07232,0.01571,0.37506,0.59789
2016-01-01,JPN,JPY,Japan,370,118.645,3.11854692570273,-0.27307,-0.22017,-0.26133,0,0.16205
2016-01-01,MYS,MYR,Malaysia,8,4.3925,1.82128628343768,-0.57546,-0.54456,-0.56861,-0.41598,-0.32134
2016-01-01,MEX,MXN,Mexico,49,17.43675,2.81015670924914,-0.34495,-0.29729,-0.33438,-0.09889,0.04713
2016-01-01,NZL,NZD,New Zealand,5.9,1.508068165,3.91228999917255,-0.08804,-0.02168,-0.07332,0.25452,0.45782
2016-01-01,NOR,NOK,Norway,46.8,8.97465,5.21468803797363,0.21554,0.304,0.23516,0.67215,0.94312
2016-01-01,PAK,PKR,Pakistan,300,104.885,2.86027553987701,-0.33327,-0.28475,-0.32251,-0.08282,0.06581
2016-01-01,PER,PEN,Peru,10,3.418,2.92568753657109,-0.31802,-0.2684,-0.30701,-0.06184,0.09018
2016-01-01,PHL,PHP,Philippines,131,47.0225,2.78590036684566,-0.35061,-0.30335,-0.34012,-0.10667,0.0381
2016-01-01,POL,PLN,Poland,9.6,4.0477,2.37171727153692,-0.44715,-0.40692,-0.43823,-0.23948,-0.11624
2016-01-01,RUS,RUB,Russia,114,74.655,1.52702431183444,-0.64405,-0.61815,-0.63831,-0.51034,-0.43099
2016-01-01,SAU,SAR,Saudi Arabia,12,3.7543,3.19633486934981,-0.25493,-0.20072,-0.24291,0.02494,0.19103
2016-01-01,SGP,SGD,Singapore,4.7,1.43725,3.27013393633675,-0.23773,-0.18226,-0.22543,0.04861,0.21853
2016-01-01,ZAF,ZAR,South Africa,28,15.81375,1.77061101889179,-0.58727,-0.55724,-0.58061,-0.43223,-0.34023
2016-01-01,KOR,KRW,South Korea,4300,1197.75,3.59006470465456,-0.16316,-0.10226,-0.14965,0.1512,0.33775
2016-01-01,LKA,LKR,Sri Lanka,350,144.05,2.42971190558834,-0.43363,-0.39242,-0.42449,-0.22088,-0.09463
2016-01-01,SWE,SEK,Sweden,45,8.60185,5.23143277318251,0.21945,0.30819,0.23913,0.67752,0.94936
2016-01-01,CHE,CHF,Switzerland,6.5,1.0088,6.44329896907217,0.50193,0.61123,0.52618,1.06612,1.40093
2016-01-01,TWN,TWD,Taiwan,69,33.2315,2.07634322856326,-0.516,-0.48078,-0.50819,-0.3342,-0.2263
2016-01-01,THA,THB,Thailand,112,36.22,3.09221424627278,-0.2792,-0.22675,-0.26757,-0.00844,0.15224
2016-01-01,TUR,TRY,Turkey,10.25,3.0096,3.40576820839979,-0.20611,-0.14835,-0.1933,0.0921,0.26907
2016-01-01,ARE,AED,UAE,13,3.6731,3.53924477961395,-0.175,-0.11497,-0.16169,0.1349,0.31881
2016-01-01,UKR,UAH,Ukraine,36,23.35,1.54175588865096,-0.64062,-0.61446,-0.63482,-0.50562,-0.4255
2016-01-01,USA,USD,United States,4.29,1,4.29,0,0.07277,0.01614,0.37564,0.59856
2016-01-01,URY,UYU,Uruguay,113,30.185,3.74358124896472,-0.12737,-0.06387,-0.11329,0.20042,0.39495
2016-01-01,VEN,VEF,Venezuela,132,198.6986,0.66432274812203,-0.84515,-0.83388,-0.84265,-0.78698,-0.75246
2016-01-01,VNM,VND,Vietnam,60000,22467.5,2.67052409035273,-0.3775,-0.3322,-0.36745,-0.14366,-0.0049
2016-07-01,ARG,ARS,Argentina,50,14.935,3.3478406427854,-0.25604,-0.20396,-0.15034,-0.03433,0.20198
2016-07-01,AUS,AUD,Australia,5.75,1.335737661,4.30473750039754,-0.04339,0.02357,0.09251,0.24168,0.54554
2016-07-01,BRA,BRL,Brazil,15.5,3.24145,4.78181060944948,0.06262,0.137,0.21359,0.37929,0.71682
2016-07-01,GBR,GBP,Britain,2.99,0.758840492,3.94022199859098,-0.1244,-0.06311,0,0.13654,0.41467
2016-07-01,CAN,CAD,Canada,6,1.303,4.60475825019187,0.02328,0.0949,0.16865,0.32822,0.65326
2016-07-01,CHL,CLP,Chile,2300,651.12,3.53237498464185,-0.21503,-0.16008,-0.10351,0.0189,0.26824
2016-07-01,CHN,CNY,China,18.6,6.678,2.78526504941599,-0.38105,-0.33773,-0.29312,-0.1966,0
2016-07-01,COL,COP,Colombia,8900,2929,3.03857972004097,-0.32476,-0.2775,-0.22883,-0.12353,0.09095
2016-07-01,CRI,CRC,Costa Rica,2250,546.39,4.11793773678142,-0.0849,-0.02085,0.0451,0.1878,0.47847
2016-07-01,CZE,CZK,Czech Republic,75,24.54655,3.05541919332859,-0.32102,-0.27349,-0.22456,-0.11868,0.09699
2016-07-01,DNK,DKK,Denmark,30,6.75715,4.43974160703847,-0.01339,0.05567,0.12677,0.28063,0.59401
2016-07-01,EGY,EGP,Egypt,23,8.87995,2.5901046740128,-0.42442,-0.38413,-0.34265,-0.25289,-0.07007
2016-07-01,EUZ,EUR,Euro area,3.82,0.908306463,4.20562899815015,-0.06542,0,0.06736,0.2131,0.50996
2016-07-01,HKG,HKD,Hong Kong,19.2,7.7554,2.4756943549011,-0.44985,-0.41134,-0.37169,-0.2859,-0.11115
2016-07-01,HUN,HUF,Hungary,900,285.6397,3.15082252221943,-0.29982,-0.25081,-0.20034,-0.09116,0.13125
2016-07-01,IND,INR,India,162,67.2,2.41071428571429,-0.46429,-0.42679,-0.38818,-0.30464,-0.13448
2016-07-01,IDN,IDR,Indonesia,31000,13112.5,2.36415633937083,-0.47463,-0.43786,-0.39999,-0.31807,-0.15119
2016-07-01,ISR,ILS,Israel,16.9,3.85875,4.37965662455458,-0.02674,0.04138,0.11153,0.26329,0.57244
2016-07-01,JPN,JPY,Japan,370,106.725,3.46685406418365,-0.22959,-0.17566,-0.12014,0,0.24471
2016-07-01,MYS,MYR,Malaysia,8,4.027,1.9865905140303,-0.55854,-0.52764,-0.49582,-0.42698,-0.28675
2016-07-01,MEX,MXN,Mexico,44,18.535,2.37388724035608,-0.47247,-0.43555,-0.39752,-0.31526,-0.1477
2016-07-01,NZL,NZD,New Zealand,6,1.421363087,4.22130000059584,-0.06193,0.00373,0.07134,0.21762,0.51558
2016-07-01,NOR,NOK,Norway,46.8,8.49355,5.51006351878779,0.22446,0.31016,0.39841,0.58936,0.97829
2016-07-01,PAK,PKR,Pakistan,375,104.82,3.57756153405839,-0.20499,-0.14934,-0.09204,0.03193,0.28446
2016-07-01,PER,PEN,Peru,10,3.30585,3.02494063554003,-0.32779,-0.28074,-0.23229,-0.12747,0.08605
2016-07-01,PHL,PHP,Philippines,133,47.115,2.82288018677704,-0.37269,-0.32879,-0.28357,-0.18575,0.01351
2016-07-01,POL,PLN,Poland,9.6,3.96565,2.42078852142776,-0.46205,-0.42439,-0.38562,-0.30173,-0.13086
2016-07-01,RUS,RUB,Russia,130,63.40755,2.05022903423961,-0.54439,-0.5125,-0.47967,-0.40862,-0.2639
2016-07-01,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339021464,-0.28898,-0.23922,-0.18797,-0.0771,0.14875
2016-07-01,SGP,SGD,Singapore,5.45,1.3577,4.01414156293732,-0.10797,-0.04553,0.01876,0.15786,0.44121
2016-07-01,ZAF,ZAR,South Africa,30,14.27375,2.10176022418776,-0.53294,-0.50025,-0.46659,-0.39376,-0.2454
2016-07-01,KOR,KRW,South Korea,4400,1140.95,3.85643542661817,-0.14301,-0.08303,-0.02126,0.11237,0.38458
2016-07-01,LKA,LKR,Sri Lanka,530,146.2,3.62517099863201,-0.19441,-0.13802,-0.07996,0.04567,0.30155
2016-07-01,SWE,SEK,Sweden,44.94,8.59485,5.22871254297632,0.16194,0.24327,0.32701,0.5082,0.87728
2016-07-01,CHE,CHF,Switzerland,6.5,0.9861,6.59162356758949,0.46481,0.56733,0.67291,0.90133,1.36661
2016-07-01,TWN,TWD,Taiwan,69,32.029,2.15429766773861,-0.52127,-0.48776,-0.45325,-0.3786,-0.22654
2016-07-01,THA,THB,Thailand,119,34.965,3.4034034034034,-0.24369,-0.19075,-0.13624,-0.0183,0.22193
2016-07-01,TUR,TRY,Turkey,10.75,3.04305,3.53263995005011,-0.21497,-0.16002,-0.10344,0.01898,0.26833
2016-07-01,ARE,AED,UAE,13,3.6731,3.53924477961395,-0.2135,-0.15845,-0.10177,0.02088,0.2707
2016-07-01,UKR,UAH,Ukraine,39,24.8,1.57258064516129,-0.65054,-0.62608,-0.60089,-0.5464,-0.43539
2016-07-01,USA,USD,United States,4.5,1,4.5,0,0.06999,0.14207,0.29801,0.61565
2016-07-01,URY,UYU,Uruguay,123,30.165,4.07757334659373,-0.09387,-0.03045,0.03486,0.17616,0.46398
2016-07-01,VEN,VEF,Venezuela,2170,641.4001,3.38322366959406,-0.24817,-0.19555,-0.14136,-0.02412,0.21469
2016-07-01,VNM,VND,Vietnam,60000,22300,2.69058295964126,-0.40209,-0.36024,-0.31715,-0.22391,-0.03399
2017-01-01,ARG,ARS,Argentina,55,15.8575,3.46839035156866,-0.22925,-0.14609,-0.06974,0.06484,0.22572
2017-01-01,AUS,AUD,Australia,5.8,1.356668023,4.27518000105469,-0.04996,0.05254,0.14665,0.31254,0.51084
2017-01-01,BRA,BRL,Brazil,16.5,3.22395,5.11794537756479,0.13732,0.26003,0.37269,0.57128,0.80867
2017-01-01,GBR,GBP,Britain,3.09,0.82877507,3.72839400200588,-0.17147,-0.08208,0,0.14467,0.31761
2017-01-01,CAN,CAD,Canada,5.98,1.326,4.50980392156863,0.00218,0.1103,0.20958,0.38457,0.59376
2017-01-01,CHL,CLP,Chile,2450,672.805,3.64147115434636,-0.19078,-0.10348,-0.02331,0.11798,0.28689
2017-01-01,CHN,CNY,China,19.6,6.9266,2.82967112291745,-0.37118,-0.30334,-0.24105,-0.13125,0
2017-01-01,COL,COP,Colombia,9900,2994.625,3.30592311224277,-0.26535,-0.18609,-0.11331,0.01496,0.16831
2017-01-01,CRI,CRC,Costa Rica,2250,554.33,4.05895405264012,-0.09801,-7e-04,0.08866,0.24615,0.43443
2017-01-01,CZE,CZK,Czech Republic,75,25.81175,2.90565343302953,-0.3543,-0.28464,-0.22067,-0.10793,0.02685
2017-01-01,DNK,DKK,Denmark,30,7.10125,4.22460834360148,-0.0612,0.04009,0.13309,0.29701,0.49297
2017-01-01,EGY,EGP,Egypt,27.49,18.77,1.46457112413426,-0.67454,-0.63943,-0.60718,-0.55036,-0.48242
2017-01-01,EUZ,EUR,Euro area,3.88,0.955246692,4.06177800194884,-0.09738,0,0.08942,0.24702,0.43542
2017-01-01,HKG,HKD,Hong Kong,19.2,7.75595,2.47551879524752,-0.44988,-0.39053,-0.33604,-0.23998,-0.12516
2017-01-01,HUN,HUF,Hungary,900,294.6172,3.05481146382492,-0.32115,-0.24791,-0.18066,-0.06213,0.07956
2017-01-01,IND,INR,India,170,68.3275,2.48801726976693,-0.44711,-0.38746,-0.33268,-0.23615,-0.12074
2017-01-01,IDN,IDR,Indonesia,31000,13329,2.32575587065796,-0.48317,-0.4274,-0.3762,-0.28596,-0.17808
2017-01-01,ISR,ILS,Israel,16.9,3.855,4.38391699092088,-0.0258,0.07931,0.17582,0.34592,0.54927
2017-01-01,JPN,JPY,Japan,380,116.665,3.25718938841983,-0.27618,-0.19809,-0.12638,0,0.15108
2017-01-01,MYS,MYR,Malaysia,8,4.4715,1.78910880017891,-0.60242,-0.55953,-0.52014,-0.45072,-0.36773
2017-01-01,MEX,MXN,Mexico,49,21.9505,2.23229539190451,-0.50393,-0.45041,-0.40127,-0.31466,-0.21111
2017-01-01,NZL,NZD,New Zealand,6,1.43358899,4.18530000010673,-0.06993,0.03041,0.12255,0.28494,0.47908
2017-01-01,NOR,NOK,Norway,49,8.64835,5.66582064786925,0.25907,0.39491,0.51964,0.73948,1.00229
2017-01-01,PAK,PKR,Pakistan,375,104.775,3.57909806728704,-0.20464,-0.11883,-0.04004,0.09883,0.26485
2017-01-01,PER,PEN,Peru,11,3.3929,3.2420643107666,-0.27954,-0.20181,-0.13044,-0.00464,0.14574
2017-01-01,PHL,PHP,Philippines,133,49.615,2.68064093520105,-0.4043,-0.34003,-0.28102,-0.17701,-0.05267
2017-01-01,POL,PLN,Poland,9.6,4.17215,2.30097192095203,-0.48867,-0.43351,-0.38285,-0.29357,-0.18684
2017-01-01,RUS,RUB,Russia,130,60.4375,2.15098241985522,-0.522,-0.47043,-0.42308,-0.33962,-0.23985
2017-01-01,SAU,SAR,Saudi Arabia,12,3.75065,3.19944542945889,-0.28901,-0.2123,-0.14187,-0.01773,0.13068
2017-01-01,SGP,SGD,Singapore,5.6,1.43875,3.89226759339705,-0.13505,-0.04173,0.04395,0.19498,0.37552
2017-01-01,ZAF,ZAR,South Africa,26.32,13.9525,1.88640028668697,-0.5808,-0.53557,-0.49404,-0.42085,-0.33335
2017-01-01,KOR,KRW,South Korea,4400,1196.45,3.67754607380166,-0.18277,-0.0946,-0.01364,0.12906,0.29964
2017-01-01,LKA,LKR,Sri Lanka,550,150.06,3.66520058643209,-0.18551,-0.09764,-0.01695,0.12526,0.29527
2017-01-01,SWE,SEK,Sweden,48,9.12455,5.26053339616748,0.16901,0.29513,0.41094,0.61505,0.85906
2017-01-01,CHE,CHF,Switzerland,6.5,1.0236,6.35013677217663,0.41114,0.56339,0.70318,0.94958,1.24413
2017-01-01,TWN,TWD,Taiwan,69,31.905,2.16267042783263,-0.51941,-0.46756,-0.41995,-0.33603,-0.23572
2017-01-01,THA,THB,Thailand,119,35.573,3.34523374469401,-0.25661,-0.17641,-0.10277,0.02703,0.1822
2017-01-01,TUR,TRY,Turkey,10.75,3.91115,2.74855221610012,-0.38921,-0.32331,-0.26281,-0.15616,-0.02867
2017-01-01,ARE,AED,UAE,13,3.673,3.5393411380343,-0.21348,-0.12862,-0.05071,0.08662,0.2508
2017-01-01,UKR,UAH,Ukraine,42,27.235,1.54213328437672,-0.6573,-0.62033,-0.58638,-0.52654,-0.45501
2017-01-01,USA,USD,United States,4.5,1,4.5,0,0.10789,0.20695,0.38156,0.59029
2017-01-01,URY,UYU,Uruguay,125,28.725,4.35161009573542,-0.03298,0.07136,0.16715,0.336,0.53785
2017-01-01,VEN,VEF,Venezuela,3550,676.6047,5.24678590024574,0.16595,0.29175,0.40725,0.61083,0.8542
2017-01-01,VNM,VND,Vietnam,60000,22572,2.6581605528974,-0.4093,-0.34557,-0.28705,-0.18391,-0.06061
2017-07-01,ARG,ARS,Argentina,70,16.9675,4.12553410932665,-0.08321,-0.07603,0.00343,0.22745,0.41425
2017-07-01,AUS,AUD,Australia,5.9,1.303016483,4.52795500055083,0.00621,0.01409,0.10131,0.34719,0.5522
2017-07-01,BRA,BRL,Brazil,16.5,3.2343,5.10156757258139,0.13368,0.14256,0.24083,0.51785,0.74883
2017-07-01,GBR,GBP,Britain,3.19,0.775885479,4.11143150160695,-0.08635,-0.07919,0,0.22326,0.40941
2017-07-01,CAN,CAD,Canada,5.97,1.2823,4.65569679482181,0.0346,0.0427,0.13238,0.38519,0.59599
2017-07-01,CHL,CLP,Chile,2550,663.355,3.84409554461789,-0.14576,-0.13907,-0.06502,0.14372,0.31777
2017-07-01,CHN,CNY,China,19.8,6.7875,2.9171270718232,-0.35175,-0.34667,-0.29048,-0.13208,0
2017-07-01,COL,COP,Colombia,9900,3052.16,3.24360452925142,-0.2792,-0.27355,-0.21108,-0.03494,0.11192
2017-07-01,CRI,CRC,Costa Rica,2290,572.495,4.00003493480292,-0.1111,-0.10414,-0.02709,0.19012,0.37122
2017-07-01,CZE,CZK,Czech Republic,75,22.8561,3.28139971386194,-0.2708,-0.26509,-0.20188,-0.0237,0.12487
2017-07-01,DNK,DKK,Denmark,30,6.51255,4.60649054517816,0.02366,0.03168,0.12041,0.37055,0.57912
2017-07-01,EGY,EGP,Egypt,31.37,17.885,1.75398378529494,-0.61023,-0.60717,-0.57339,-0.47814,-0.39873
2017-07-01,EUZ,EUR,Euro area,3.91,0.875695083,4.46502449985779,-0.00777,0,0.086,0.32846,0.53062
2017-07-01,HKG,HKD,Hong Kong,19.2,7.8115,2.45791461307047,-0.4538,-0.44952,-0.40218,-0.26871,-0.15742
2017-07-01,HUN,HUF,Hungary,862,268.6239,3.20894752849616,-0.2869,-0.28131,-0.21951,-0.04525,0.10004
2017-07-01,IND,INR,India,178,64.5575,2.75723192502808,-0.38728,-0.38248,-0.32937,-0.17965,-0.05481
2017-07-01,IDN,IDR,Indonesia,32126,13369.5,2.40293204682299,-0.46602,-0.46183,-0.41555,-0.28506,-0.17627
2017-07-01,ISR,ILS,Israel,16.9,3.5405,4.77333709927976,0.06074,0.06905,0.16099,0.42019,0.63631
2017-07-01,JPN,JPY,Japan,380,113.06,3.36104723155846,-0.2531,-0.24725,-0.18251,0,0.15218
2017-07-01,MYS,MYR,Malaysia,8.6,4.2935,2.00302783277047,-0.55488,-0.5514,-0.51281,-0.40405,-0.31336
2017-07-01,MEX,MXN,Mexico,49,17.79075,2.75424026530641,-0.38795,-0.38315,-0.3301,-0.18054,-0.05584
2017-07-01,NZL,NZD,New Zealand,6.1,1.376273053,4.43225999862689,-0.01505,-0.00734,0.07803,0.31871,0.51939
2017-07-01,NOR,NOK,Norway,49,8.2852,5.91416018925313,0.31426,0.32455,0.43847,0.75962,1.02739
2017-07-01,PAK,PKR,Pakistan,375,105.15,3.56633380884451,-0.20748,-0.20127,-0.13258,0.06108,0.22255
2017-07-01,PER,PEN,Peru,10.5,3.2515,3.22927879440258,-0.28238,-0.27676,-0.21456,-0.0392,0.10701
2017-07-01,PHL,PHP,Philippines,134,50.5765,2.64945182050953,-0.41123,-0.40662,-0.35559,-0.21172,-0.09176
2017-07-01,POL,PLN,Poland,10.1,3.7086,2.72339966564202,-0.3948,-0.39006,-0.3376,-0.18972,-0.06641
2017-07-01,RUS,RUB,Russia,137,60.1369,2.27813538775694,-0.49375,-0.48978,-0.4459,-0.32219,-0.21905
2017-07-01,SAU,SAR,Saudi Arabia,12,3.75015,3.1998720051198,-0.28892,-0.28335,-0.22171,-0.04795,0.09693
2017-07-01,SGP,SGD,Singapore,5.6,1.3777,4.06474559047688,-0.09672,-0.08965,-0.01136,0.20937,0.39341
2017-07-01,ZAF,ZAR,South Africa,30,13.27,2.26073850791259,-0.49761,-0.49368,-0.45013,-0.32737,-0.22501
2017-07-01,KOR,KRW,South Korea,4400,1144.65,3.84396977241952,-0.14578,-0.13909,-0.06505,0.14368,0.31772
2017-07-01,LKA,LKR,Sri Lanka,580,153.725,3.77297121483168,-0.16156,-0.15499,-0.08232,0.12256,0.29339
2017-07-01,SWE,SEK,Sweden,48.97,8.41565,5.81892070131244,0.29309,0.30322,0.4153,0.73128,0.99474
2017-07-01,CHE,CHF,Switzerland,6.5,0.96415,6.74168957112483,0.49815,0.50989,0.63974,1.00583,1.31107
2017-07-01,TWN,TWD,Taiwan,69,30.4775,2.26396522024444,-0.4969,-0.49296,-0.44935,-0.32641,-0.22391
2017-07-01,THA,THB,Thailand,119,34.0365,3.49624667636214,-0.22306,-0.21697,-0.14963,0.04023,0.19852
2017-07-01,TUR,TRY,Turkey,10.75,3.57605,3.00611009353896,-0.33198,-0.32674,-0.26884,-0.1056,0.0305
2017-07-01,ARE,AED,UAE,14,3.673,3.81159814865233,-0.15298,-0.14634,-0.07293,0.13405,0.30663
2017-07-01,UKR,UAH,Ukraine,44,25.915,1.69785838317577,-0.6227,-0.61974,-0.58704,-0.49484,-0.41797
2017-07-01,USA,USD,United States,4.5,1,4.5,0,0.00783,0.09451,0.33887,0.54261
2017-07-01,URY,UYU,Uruguay,130,28.705,4.52882773036057,0.00641,0.01429,0.10152,0.34745,0.5525
2017-07-01,VEN,VEF,Venezuela,10950,2700,4.05555555555556,-0.09877,-0.09171,-0.01359,0.20663,0.39026
2017-07-01,VNM,VND,Vietnam,60000,22732.5,2.63939293962389,-0.41347,-0.40887,-0.35804,-0.21471,-0.09521
2018-01-01,ARG,ARS,Argentina,75,18.9375,3.96039603960396,-0.14091,-0.18102,-0.10257,0.15399,0.24869
2018-01-01,AUS,AUD,Australia,5.9,1.253682693,4.70613499966375,0.02085,-0.02681,0.06641,0.37128,0.48382
2018-01-01,BRA,BRL,Brazil,16.5,3.2279,5.11168251804579,0.10882,0.05705,0.15831,0.48945,0.61168
2018-01-01,GBR,GBP,Britain,3.19,0.72285673,4.41304599875552,-0.04272,-0.08742,0,0.28588,0.39141
2018-01-01,CAN,CAD,Canada,6.55,1.2459,5.25724375953126,0.1404,0.08715,0.1913,0.53186,0.65758
2018-01-01,CHL,CLP,Chile,2600,605.935,4.29088928680469,-0.06922,-0.11268,-0.02768,0.25029,0.35289
2018-01-01,CHN,CNY,China,20.4,6.432,3.17164179104478,-0.31201,-0.34413,-0.2813,-0.07584,0
2018-01-01,COL,COP,Colombia,10900,2844.12,3.83246839092584,-0.16866,-0.20748,-0.13156,0.11671,0.20835
2018-01-01,CRI,CRC,Costa Rica,2290,568.53,4.02793168346437,-0.12626,-0.16706,-0.08727,0.17367,0.26998
2018-01-01,CZE,CZK,Czech Republic,79,20.747,3.80777943799104,-0.17402,-0.21258,-0.13715,0.10952,0.20057
2018-01-01,DNK,DKK,Denmark,30,6.0827,4.93202031992372,0.06985,0.0199,0.1176,0.4371,0.55504
2018-01-01,EGY,EGP,Egypt,34.21,17.7,1.93276836158192,-0.58074,-0.60032,-0.56203,-0.43683,-0.39061
2018-01-01,EUZ,EUR,Euro area,3.95,0.816826629,4.8357874973246,0.04898,0,0.09579,0.40906,0.5247
2018-01-01,HKG,HKD,Hong Kong,20.5,7.819,2.62181864688579,-0.43128,-0.45783,-0.40589,-0.23605,-0.17336
2018-01-01,HUN,HUF,Hungary,864,252.14215,3.42663850530346,-0.25669,-0.2914,-0.22352,-0.00154,0.0804
2018-01-01,IND,INR,India,180,63.86125,2.81861065982893,-0.38859,-0.41714,-0.3613,-0.17871,-0.11131
2018-01-01,IDN,IDR,Indonesia,35750,13359,2.67609851036754,-0.4195,-0.44661,-0.39359,-0.22023,-0.15624
2018-01-01,ISR,ILS,Israel,16.5,3.43635,4.80160635558078,0.04156,-0.00707,0.08805,0.3991,0.51392
2018-01-01,JPN,JPY,Japan,380,110.725,3.43192594265071,-0.25555,-0.29031,-0.22232,0,0.08207
2018-01-01,MYS,MYR,Malaysia,9,3.954,2.27617602427921,-0.50625,-0.52931,-0.48422,-0.33676,-0.28234
2018-01-01,MEX,MXN,Mexico,48,18.6635,2.57186486993329,-0.44211,-0.46816,-0.41721,-0.25061,-0.18911
2018-01-01,NZL,NZD,New Zealand,6.2,1.374664925,4.51019000139252,-0.02165,-0.06733,0.02201,0.31419,0.42204
2018-01-01,NOR,NOK,Norway,49,7.8501,6.24195870116304,0.354,0.29078,0.41443,0.81879,0.96805
2018-01-01,PAK,PKR,Pakistan,375,110.505,3.39351160580969,-0.26388,-0.29825,-0.23103,-0.01119,0.06995
